time_period,time_identifier,geographic_level,country_code,country_name,characteristic_group,characteristic,school_type,gender,no_schools,t_mtc_eligible_pupils,t_mtc_pupils_completed_check,t_mtc_eligible_pupils_not_completed_check,t_mtc_scored_25,t_mtc_scored_24,t_mtc_scored_23,t_mtc_scored_22,t_mtc_scored_21,t_mtc_scored_20,t_mtc_scored_19,t_mtc_scored_18,t_mtc_scored_17,t_mtc_scored_16,t_mtc_scored_15,t_mtc_scored_14,t_mtc_scored_13,t_mtc_scored_12,t_mtc_scored_11,t_mtc_scored_10,t_mtc_scored_9,t_mtc_scored_8,t_mtc_scored_7,t_mtc_scored_6,t_mtc_scored_5,t_mtc_scored_4,t_mtc_scored_3,t_mtc_scored_2,t_mtc_scored_1,t_mtc_scored_0,t_mtc_absent,t_mtc_unable_to_participate,t_mtc_working_below,t_mtc_just_arrived,t_mtc_missing_reason,t_mtc_sum_scores,mtc_average_score,pt_mtc_eligible_pupils_completed_check,pt_mtc_eligible_pupils_not_completed_check,pt_mtc_scored_25,pt_mtc_scored_24,pt_mtc_scored_23,pt_mtc_scored_22,pt_mtc_scored_21,pt_mtc_scored_20,pt_mtc_scored_19,pt_mtc_scored_18,pt_mtc_scored_17,pt_mtc_scored_16,pt_mtc_scored_15,pt_mtc_scored_14,pt_mtc_scored_13,pt_mtc_scored_12,pt_mtc_scored_11,pt_mtc_scored_10,pt_mtc_scored_9,pt_mtc_scored_8,pt_mtc_scored_7,pt_mtc_scored_6,pt_mtc_scored_5,pt_mtc_scored_4,pt_mtc_scored_3,pt_mtc_scored_2,pt_mtc_scored_1,pt_mtc_scored_0,pt_mtc_absent,pt_mtc_unable_to_participate,pt_mtc_working_below,pt_mtc_just_arrived,pt_mtc_missing_reason
202122,Academic year,National,E92000001,England,SEN primary need,Moderate learning difficulty,State-funded schools,Total,8786,24034,20927,3107,1427,868,700,581,635,641,684,715,780,767,844,934,1086,1181,1179,1171,1147,1146,969,750,533,459,387,329,387,627,188,207,2543,8,161,279128,13.3,87,13,6,4,3,2,3,3,3,3,3,3,4,4,5,5,5,5,5,5,4,3,2,2,2,1,2,3,1,1,11,0,1
202122,Academic year,National,E92000001,England,SEN primary need,Multi-sensory impairment,State-funded schools,Boys,263,274,233,41,31,18,13,13,11,8,10,13,15,10,11,12,6,4,13,5,11,5,8,0,1,6,1,2,4,2,5,5,27,0,4,3909,16.8,85,15,11,7,5,5,4,3,4,5,5,4,4,4,2,1,5,2,4,2,3,0,0,2,0,1,1,1,2,2,10,0,1
202122,Academic year,National,E92000001,England,SEN primary need,Multi-sensory impairment,State-funded schools,Girls,118,118,95,23,12,1,7,5,5,8,4,7,6,4,6,3,5,1,0,1,3,1,4,2,3,2,0,2,2,1,2,1,20,0,0,1551,16.3,81,19,10,1,6,4,4,7,3,6,5,3,5,3,4,1,0,1,3,1,3,2,3,2,0,2,2,1,2,1,17,0,0
202122,Academic year,National,E92000001,England,SEN primary need,Multi-sensory impairment,State-funded schools,Total,372,392,328,64,43,19,20,18,16,16,14,20,21,14,17,15,11,5,13,6,14,6,12,2,4,8,1,4,6,3,7,6,47,0,4,5460,16.6,84,16,11,5,5,5,4,4,4,5,5,4,4,4,3,1,3,2,4,2,3,1,1,2,0,1,2,1,2,2,12,0,1
202122,Academic year,National,E92000001,England,SEN primary need,Other difficulty or disability,State-funded schools,Boys,1949,2631,2310,321,309,157,107,123,94,92,94,97,95,98,103,123,105,86,104,78,78,90,58,50,47,29,25,13,14,41,17,28,244,0,32,37371,16.2,88,12,12,6,4,5,4,3,4,4,4,4,4,5,4,3,4,3,3,3,2,2,2,1,1,0,1,2,1,1,9,0,1
202122,Academic year,National,E92000001,England,SEN primary need,Other difficulty or disability,State-funded schools,Girls,1242,1574,1318,256,130,82,51,43,45,57,44,43,45,43,59,54,65,68,70,69,60,54,40,34,37,19,26,15,18,47,12,25,202,0,17,19090,14.5,84,16,8,5,3,3,3,4,3,3,3,3,4,3,4,4,4,4,4,3,3,2,2,1,2,1,1,3,1,2,13,0,1
202122,Academic year,National,E92000001,England,SEN primary need,Other difficulty or disability,State-funded schools,Total,2773,4205,3628,577,439,239,158,166,139,149,138,140,140,141,162,177,170,154,174,147,138,144,98,84,84,48,51,28,32,88,29,53,446,0,49,56461,15.6,86,14,10,6,4,4,3,4,3,3,3,3,4,4,4,4,4,3,3,3,2,2,2,1,1,1,1,2,1,1,11,0,1
202122,Academic year,National,E92000001,England,SEN primary need,Physical disability,State-funded schools,Boys,1568,1778,1437,341,278,149,91,61,61,70,55,54,60,49,55,48,45,55,46,44,34,34,20,22,16,20,12,16,17,25,15,36,243,1,46,25246,17.6,81,19,16,8,5,3,3,4,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,2,14,0,3
202122,Academic year,National,E92000001,England,SEN primary need,Physical disability,State-funded schools,Girls,1134,1242,990,252,161,93,43,29,62,38,37,32,23,47,46,35,40,35,40,38,35,21,31,14,17,12,5,17,15,24,10,33,175,0,34,16289,16.5,80,20,13,7,3,2,5,3,3,3,2,4,4,3,3,3,3,3,3,2,2,1,1,1,0,1,1,2,1,3,14,0,3
202122,Academic year,National,E92000001,England,SEN primary need,Physical disability,State-funded schools,Total,2473,3020,2427,593,439,242,134,90,123,108,92,86,83,96,101,83,85,90,86,82,69,55,51,36,33,32,17,33,32,49,25,69,418,1,80,41535,17.1,80,20,15,8,4,3,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,2,1,2,14,0,3
202122,Academic year,National,E92000001,England,SEN primary need,Profound and multiple learning difficulty,State-funded schools,Boys,309,472,48,424,6,5,0,1,4,2,1,1,1,2,2,1,4,1,1,2,2,3,1,2,2,1,1,0,0,2,0,47,282,0,95,719,15,10,90,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,60,0,20
202122,Academic year,National,E92000001,England,SEN primary need,Profound and multiple learning difficulty,State-funded schools,Girls,200,278,23,255,2,0,1,0,0,0,0,1,2,2,0,0,1,0,0,2,2,1,1,3,0,2,0,1,1,1,1,20,170,0,64,252,11,8,92,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,7,61,0,23
202122,Academic year,National,E92000001,England,SEN primary need,Profound and multiple learning difficulty,State-funded schools,Total,430,750,71,679,8,5,1,1,4,2,1,2,3,4,2,1,5,1,1,4,4,4,2,5,2,3,1,1,1,3,1,67,452,0,159,971,13.7,9,91,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,9,60,0,21
202122,Academic year,National,E92000001,England,SEN primary need,SEN support but no specialist assessment of type of need,State-funded schools,Boys,1995,3363,3132,231,281,179,167,118,119,125,116,144,137,138,147,150,152,138,175,146,144,119,80,88,54,47,46,33,36,53,38,13,164,3,13,47446,15.1,93,7,8,5,5,4,4,4,3,4,4,4,4,4,5,4,5,4,4,4,2,3,2,1,1,1,1,2,1,0,5,0,0
202122,Academic year,National,E92000001,England,SEN primary need,SEN support but no specialist assessment of type of need,State-funded schools,Girls,1529,2324,2136,188,138,105,76,66,61,60,59,69,85,73,90,101,109,124,132,137,110,129,100,81,55,22,34,24,42,54,23,12,145,0,8,28881,13.5,92,8,6,5,3,3,3,3,3,3,4,3,4,4,5,5,6,6,5,6,4,3,2,1,1,1,2,2,1,1,6,0,0
202122,Academic year,National,E92000001,England,SEN primary need,SEN support but no specialist assessment of type of need,State-funded schools,Total,2707,5687,5268,419,419,284,243,184,180,185,175,213,222,211,237,251,261,262,307,283,254,248,180,169,109,69,80,57,78,107,61,25,309,3,21,76327,14.5,93,7,7,5,4,3,3,3,3,4,4,4,4,4,5,5,5,5,4,4,3,3,2,1,1,1,1,2,1,0,5,0,0
202122,Academic year,National,E92000001,England,SEN primary need,Severe learning difficulty,State-funded schools,Boys,673,1648,208,1440,24,10,7,6,3,4,5,8,5,9,5,6,10,4,10,4,7,7,10,7,9,3,5,12,12,16,4,90,1041,0,305,2570,12.4,13,87,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,5,63,0,19
202122,Academic year,National,E92000001,England,SEN primary need,Severe learning difficulty,State-funded schools,Girls,443,764,90,674,7,1,2,1,0,3,3,2,3,1,3,2,4,6,2,8,3,4,10,2,2,3,3,1,7,7,1,49,493,0,131,967,10.7,12,88,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,6,65,0,17
202122,Academic year,National,E92000001,England,SEN primary need,Severe learning difficulty,State-funded schools,Total,873,2412,298,2114,31,11,9,7,3,7,8,10,8,10,8,8,14,10,12,12,10,11,20,9,11,6,8,13,19,23,5,139,1534,0,436,3537,11.9,12,88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,6,64,0,18
202122,Academic year,National,E92000001,England,SEN primary need,Social emotional and mental health,State-funded schools,Boys,8259,15457,13666,1791,1760,974,707,650,590,537,536,562,547,559,587,603,556,621,583,570,522,451,391,280,205,214,165,117,142,237,231,309,1072,11,168,219125,16,88,12,11,6,5,4,4,3,3,4,4,4,4,4,4,4,4,4,3,3,3,2,1,1,1,1,1,2,1,2,7,0,1
202122,Academic year,National,E92000001,England,SEN primary need,Social emotional and mental health,State-funded schools,Girls,4293,5858,5322,536,507,315,244,196,192,193,208,213,204,183,241,254,263,253,247,271,222,239,201,147,92,95,85,66,79,112,71,75,354,2,34,78791,14.8,91,9,9,5,4,3,3,3,4,4,3,3,4,4,4,4,4,5,4,4,3,3,2,2,1,1,1,2,1,1,6,0,1
202122,Academic year,National,E92000001,England,SEN primary need,Social emotional and mental health,State-funded schools,Total,9670,21315,18988,2327,2267,1289,951,846,782,730,744,775,751,742,828,857,819,874,830,841,744,690,592,427,297,309,250,183,221,349,302,384,1426,13,202,297916,15.7,89,11,11,6,4,4,4,3,3,4,4,3,4,4,4,4,4,4,3,3,3,2,1,1,1,1,1,2,1,2,7,0,1
202122,Academic year,National,E92000001,England,SEN primary need,Specific learning difficulty,State-funded schools,Boys,4539,7117,6477,640,502,345,294,271,268,250,255,264,262,297,352,332,329,329,322,317,295,270,223,178,118,115,78,66,62,83,60,63,485,2,30,96772,14.9,91,9,7,5,4,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,3,3,2,2,1,1,1,1,1,1,7,0,0
202122,Academic year,National,E92000001,England,SEN primary need,Specific learning difficulty,State-funded schools,Girls,3733,5505,4966,539,268,184,158,143,147,152,159,171,217,231,228,256,296,268,323,304,301,278,221,166,101,95,69,63,69,98,35,43,428,2,31,66931,13.5,90,10,5,3,3,3,3,3,3,3,4,4,4,5,5,5,6,6,5,5,4,3,2,2,1,1,1,2,1,1,8,0,1
202122,Academic year,National,E92000001,England,SEN primary need,Specific learning difficulty,State-funded schools,Total,6367,12622,11443,1179,770,529,452,414,415,402,414,435,479,528,580,588,625,597,645,621,596,548,444,344,219,210,147,129,131,181,95,106,913,4,61,163703,14.3,91,9,6,4,4,3,3,3,3,3,4,4,5,5,5,5,5,5,5,4,4,3,2,2,1,1,1,1,1,1,7,0,0
202122,Academic year,National,E92000001,England,SEN primary need,"Speech, language and communication needs",State-funded schools,Boys,9708,21681,18863,2818,3285,1572,1065,868,781,761,707,696,681,696,664,681,710,687,709,684,603,590,544,363,299,261,231,169,199,357,161,309,2184,5,159,315248,16.7,87,13,15,7,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,2,1,1,10,0,1
202122,Academic year,National,E92000001,England,SEN primary need,"Speech, language and communication needs",State-funded schools,Girls,5960,9322,7991,1331,981,491,389,301,273,282,239,262,293,300,325,321,337,319,354,399,387,396,282,215,174,139,116,92,115,209,67,119,1062,2,81,119739,15,86,14,11,5,4,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,3,2,2,1,1,1,1,2,1,1,11,0,1
202122,Academic year,National,E92000001,England,SEN primary need,"Speech, language and communication needs",State-funded schools,Total,11148,31003,26854,4149,4266,2063,1454,1169,1054,1043,946,958,974,996,989,1002,1047,1006,1063,1083,990,986,826,578,473,400,347,261,314,566,228,428,3246,7,240,434987,16.2,87,13,14,7,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,2,1,1,10,0,1
202122,Academic year,National,E92000001,England,SEN primary need,Visual impairment,State-funded schools,Boys,586,600,525,75,119,52,38,26,22,16,29,16,16,20,19,18,24,10,10,16,15,12,13,5,3,3,8,3,6,6,0,13,55,0,7,9536,18.2,88,13,20,9,6,4,4,3,5,3,3,3,3,3,4,2,2,3,3,2,2,1,1,1,1,1,1,1,0,2,9,0,1
202122,Academic year,National,E92000001,England,SEN primary need,Visual impairment,State-funded schools,Girls,431,445,404,41,55,53,18,24,17,18,11,19,10,24,17,7,16,17,15,14,12,12,14,6,9,1,3,3,4,5,0,6,30,1,4,6887,17,91,9,12,12,4,5,4,4,2,4,2,5,4,2,4,4,3,3,3,3,3,1,2,0,1,1,1,1,0,1,7,0,1
202122,Academic year,National,E92000001,England,SEN primary need,Visual impairment,State-funded schools,Total,979,1045,929,116,174,105,56,50,39,34,40,35,26,44,36,25,40,27,25,30,27,24,27,11,12,4,11,6,10,11,0,19,85,1,11,16423,17.7,89,11,17,10,5,5,4,3,4,3,2,4,3,2,4,3,2,3,3,2,3,1,1,0,1,1,1,1,0,2,8,0,1
202122,Academic year,National,E92000001,England,SEN status,All SEN,State-funded schools,Boys,15382,80860,66910,13950,9267,4863,3424,2897,2713,2586,2552,2583,2565,2621,2719,2777,2794,2816,2871,2724,2487,2389,1986,1522,1147,1013,866,663,770,1295,744,1658,10004,26,1518,1067697,16,83,17,11,6,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,2,1,1,1,1,1,2,1,2,12,0,2
202122,Academic year,National,E92000001,England,SEN status,All SEN,State-funded schools,Girls,13458,41329,34712,6617,3203,1825,1359,1136,1119,1153,1128,1166,1294,1297,1448,1538,1689,1720,1799,1866,1786,1761,1468,1068,773,636,549,459,564,908,338,641,5007,13,618,492535,14.2,84,16,8,4,3,3,3,3,3,3,3,3,4,4,4,4,4,5,4,4,4,3,2,2,1,1,1,2,1,2,12,0,1
202122,Academic year,National,E92000001,England,SEN status,All SEN,State-funded schools,Total,15936,122189,101622,20567,12470,6688,4783,4033,3832,3739,3680,3749,3859,3918,4167,4315,4483,4536,4670,4590,4273,4150,3454,2590,1920,1649,1415,1122,1334,2203,1082,2299,15011,39,2136,1560232,15.4,83,17,10,5,4,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,2,2,1,1,1,1,2,1,2,12,0,2
202122,Academic year,National,E92000001,England,SEN status,EHC plan,State-funded schools,Boys,7937,18358,8759,9599,1227,600,413,317,305,303,290,246,290,291,303,324,335,329,354,359,336,325,282,236,189,197,188,147,179,394,149,1158,6951,3,1338,130189,14.9,48,52,7,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,6,38,0,7
202122,Academic year,National,E92000001,England,SEN status,EHC plan,State-funded schools,Girls,4025,6300,2612,3688,305,147,95,91,83,61,56,71,69,65,98,88,80,95,108,111,107,132,121,99,76,64,67,56,79,188,44,417,2727,2,498,34526,13.2,41,59,5,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,3,1,7,43,0,8
202122,Academic year,National,E92000001,England,SEN status,EHC plan,State-funded schools,Total,9251,24658,11371,13287,1532,747,508,408,388,364,346,317,359,356,401,412,415,424,462,470,443,457,403,335,265,261,255,203,258,582,193,1575,9678,5,1836,164715,14.5,46,54,6,3,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,6,39,0,7
202122,Academic year,National,E92000001,England,SEN status,No SEN,State-funded schools,Boys,15545,250066,247721,2345,83844,34733,21219,15465,12685,10939,9649,8625,7833,7013,6390,5768,4987,4285,3556,2857,2228,1733,1207,814,548,413,290,188,181,271,1198,193,593,33,328,5240681,21.2,99,1,34,14,8,6,5,4,4,3,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202122,Academic year,National,E92000001,England,SEN status,No SEN,State-funded schools,Girls,15562,274615,271757,2858,75927,34764,22019,17052,14088,12562,11406,10726,9989,9336,8723,8253,7476,6559,5558,4592,3667,2865,1977,1329,830,603,447,290,310,409,1377,220,797,54,410,5506021,20.3,99,1,28,13,8,6,5,5,4,4,4,3,3,3,3,2,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
202122,Academic year,National,E92000001,England,SEN status,No SEN,State-funded schools,Total,15651,524681,519478,5203,159771,69497,43238,32517,26773,23501,21055,19351,17822,16349,15113,14021,12463,10844,9114,7449,5895,4598,3184,2143,1378,1016,737,478,491,680,2575,413,1390,87,738,10746702,20.7,99,1,30,13,8,6,5,4,4,4,3,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
202122,Academic year,National,E92000001,England,SEN status,SEN support,State-funded schools,Boys,14305,62502,58151,4351,8040,4263,3011,2580,2408,2283,2262,2337,2275,2330,2416,2453,2459,2487,2517,2365,2151,2064,1704,1286,958,816,678,516,591,901,595,500,3053,23,180,937508,16.1,93,7,13,7,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2,1,1,1,1,1,1,1,5,0,0
202122,Academic year,National,E92000001,England,SEN status,SEN support,State-funded schools,Girls,12381,35029,32100,2929,2898,1678,1264,1045,1036,1092,1072,1095,1225,1232,1350,1450,1609,1625,1691,1755,1679,1629,1347,969,697,572,482,403,485,720,294,224,2280,11,120,458009,14.3,92,8,8,5,4,3,3,3,3,3,3,4,4,4,5,5,5,5,5,5,4,3,2,2,1,1,1,2,1,1,7,0,0
202122,Academic year,National,E92000001,England,SEN status,SEN support,State-funded schools,Total,15076,97531,90251,7280,10938,5941,4275,3625,3444,3375,3334,3432,3500,3562,3766,3903,4068,4112,4208,4120,3830,3693,3051,2255,1655,1388,1160,919,1076,1621,889,724,5333,34,300,1395517,15.5,93,7,11,6,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,2,2,1,1,1,1,2,1,1,5,0,0
202122,Academic year,National,E92000001,England,SEN status,SEN unclassified,State-funded schools,Boys,2900,2700,2302,398,386,214,167,142,116,110,99,80,93,94,101,72,59,65,63,54,47,54,38,40,35,27,33,23,26,64,23,37,119,190,29,39911,17.3,85,15,14,8,6,5,4,4,4,3,3,3,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,4,7,1
202122,Academic year,National,E92000001,England,SEN status,SEN unclassified,State-funded schools,Girls,2767,2689,2286,403,372,215,162,130,121,105,81,81,98,81,68,96,74,69,69,79,50,60,32,32,22,28,32,27,41,61,31,35,107,192,38,39108,17.1,85,15,14,8,6,5,4,4,3,3,4,3,3,4,3,3,3,3,2,2,1,1,1,1,1,1,2,2,1,1,4,7,1
202122,Academic year,National,E92000001,England,SEN status,SEN unclassified,State-funded schools,Total,4647,5389,4588,801,758,429,329,272,237,215,180,161,191,175,169,168,133,134,132,133,97,114,70,72,57,55,65,50,67,125,54,72,226,382,67,79019,17.2,85,15,14,8,6,5,4,4,3,3,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,4,7,1
